eid,title,text,text_size,text_length,text_word_count,job_id,page_num,condition,highlighted_text,y,is_golden,worker_id,country,y_crowd,y_crowd_bin,decision_time,screen_height,screen_width,highlighting_quality,worker_participation
2-s2.0-84897635686,The effectiveness of an internet support forum for carers of people with dementia: A pre-post cohort study,"Background: The well-being of informal carers of people with dementia is an important public health issue. Caring for an elderly relative with dementia may be burdensome and stressful, and can negatively affect the carer's social, family, and professional life. The combination of loss, the physical demands of caregiving, prolonged distress, and biological vulnerabilities of older carers may compromise their physical health, increase social isolation, and increase the risk of anxiety and depressive disorders. Caregiver stress is also linked to negative outcomes for the recipient of care and costs to society, including increased nursing home and hospital admissions. Consequently, carer support interventions are an important component of dementia care. Computer-mediated carer support offers a range of potential advantages compared to traditional face-to-face support groups, including accessibility and the possibility of tailoring to meet individual needs, but there has been little research on its effectiveness so far. Objective: This mixed-methods study examined the impact of a well-respected UK-based online support forum for carers of people with dementia. Methods: A total of 61 new forum users completed measures of anxiety (7-item Generalized Anxiety Disorder scale, GAD-7), depression (9-item Patient Health Questionnaire, PHQ-9), and quality of relationship with the person with dementia (Scale for the Quality of the Current Relationship in Caregiving, SQCRC), at baseline and again after 12 weeks of forum usage, within a pre-post design. In addition, 8 participants were interviewed about their experiences with using the forum. Results: There was an improvement in the quality of the relationship with the person with dementia (SQCRC: P=.003). There was no change in users' depression (PHQ-9) or anxiety (GAD-7) over the 12-week study period. Interview participants reported a range of positive experiences and benefits from using the forum. Limited negative experiences were also reported. Conclusions: Many of the reported experiences and benefits are unique to online peer support. Further research into online peer support for carers of people with dementia is needed to clarify who benefits under what conditions.",long,2243,325,1349655,3,83%,"[[""<span class=\""highlighted\"" data-timestamp=\""1541177338521\"" style=\""background-color: rgb(255, 255, 123);\"" data-highlighted=\""true\""></span>"",""over the 12-week study period. Interview participants reported a range of positive experiences and benefits from using the forum."",""1"",1850,129]]",1,False,d7e2cb714d9a574a2e649a540489e21ed41fbf1e,EGY,yes,1,17.381,947,1896,good,1
2-s2.0-84903162147,"Computer-assisted direct observation of behavioral agitation, engagement, and affect in long-term care residents","Objectives: The objectives of the current research were (1) to test and evaluate the investigator-designed Behavior, Engagement, and Affect Measure (BEAM) touchpad direct observational data collection tool, and (2) to implement this tool to investigate residents' patterns of behavioral agitation, engagement, affect, behaviors associated with positive mood, general time-activity use, and social interactions within long-term care. Design: Raters collected cross-sectional observational data and conducted semistructured interviews with participants of the Sydney Multisite Intervention of LaughterBosses and ElderClowns (SMILE) Study. Researchers tested the BEAM's reliability and validity and evaluated the instrument's discriminate validity for sampling resident behaviors. Setting: Data were collected in 36 long-term care homes. The sample included low-care hostels, high-care nursing homes, and residential facilities offering aging-in-place. Participants: Participants were 406 residents aged 52 to 105 years, with and without dementia. Measurements: Researchers collected direct observational data using the BEAM and operationalized behavioral domains based largely on concepts from Kitwood's model of person-centered care. Care staff reported on resident behavior using standardized measures of agitation, depression, quality of life, and social engagement. Results: The BEAM showed moderate-to-substantial interrater reliability and slight-to-moderate correlations with staff-report data gathered through standardized questionnaire measures. Observations showed that residents spent the greatest amount of time stationary and expressing little emotion, although actively engaged with their environment. Residents were observed to be coping adequately and experiencing a positive social and/or positive care interaction in approximately half of observations; however, close to a third of ratings identified ""ill-being."" Residents showed more positive behavior, appeared happier and less anxious, and exhibited higher ""well-being"" during structured activity than during free time or meals. Conclusion: The BEAM is a reliable and valid observational tool for measuring behavior in long-term care. Long-term care residents expressed little emotion and experienced limited positive social interaction in their daily routine. Increased provision of structured activities may increase resident experiences of positive behavior, affect, and well-being. © 2014 AMDA - The Society for Post-Acute and Long-Term Care Medicine.",long,2525,324,1349655,3,83%,"[[""<span class=\""highlighted\"" data-timestamp=\""1541183638147\"" style=\""background-color: rgb(255, 255, 123);\"" data-highlighted=\""true\""></span>"",""conducted semistructured interviews"",""1"",510,35],[""<span class=\""highlighted\"" data-timestamp=\""1541183656977\"" style=\""background-color: rgb(255, 255, 123);\"" data-highlighted=\""true\""></span>"",""esearchers collected direct observational data using the BEAM and operationalized behavioral domains based largely on concepts from Kitwood's model of person-centered care. Care staff reported on resident behavior using standardized measures of agitation, depression, quality of life, and social engagement."",""3"",528,307]]",0,False,d7e2cb714d9a574a2e649a540489e21ed41fbf1e,EGY,yes,1,5.687,947,1896,good,1
2-s2.0-84951961928,Web-based auditory self-training system for adult and elderly users of hearing AIDS,"INTRODUCTION. Adults and elderly users of hearing aids suffer psychosocial reactions as a result of hearing loss. Auditory rehabilitation is typically carried out with support from a speech therapist, usually in a clinical center. For these cases, there is a lack of computer-based self-training tools for minimizing the psychosocial impact of hearing deficiency. OBJECTIVE. To develop and evaluate a web-based auditory self-training system for adult and elderly users of hearing aids. METHODS. Two modules were developed for the web system: an information module based on guidelines for using hearing aids; and an auditory training module presenting a sequence of training exercises for auditory abilities along the lines of the auditory skill steps within auditory processing. We built aweb system using PHP programming language and a MySQL database.from requirements surveyed through focus groups that were conducted by healthcare information technology experts. The web system was evaluated by speech therapists and hearing aid users. An initial sample of 150 patients at DSA/HRAC/USP was defined to apply the system with the inclusion criteria that: the individuals should be over the age of 25 years, presently have hearing impairment, be a hearing aid user, have a computer and have internet experience. They were divided into two groups: a control group (G1) and an experimental group (G2). These patients were evaluated clinically using the HHIE for adults and HHIA for elderly people, before and after system implementation. A third web group was formed with users who were invited through social networks for their opinions on using the system. A questionnaire evaluating hearing complaints was given to all three groups. The study hypothesis considered that G2 would present greater auditory perception, higher satisfaction and fewer complaints than G1 after the auditory training. It was expected that G3 would have fewer complaints regarding use and acceptance of the system. RESULTS. The web system, which was named SisTHA portal, was finalized, rated by experts and hearing aid users and approved for use. The system comprised auditory skills training along five lines: discrimination; recognition; comprehension and temporal sequencing; auditory closure; and cognitive-linguistic and communication strategies. Users needed to undergo auditory training over a minimum period of 1 month: 5 times a week for 30 minutes a day. Comparisons were made between G1 and G2 and web system use by G3. CONCLUSION. The web system developed was approved for release to hearing aid users. It is expected that the self-training will help improve effective use of hearing aids, thereby decreasing their rejection. © 2015 IMIA and IOS Press.",long,2739,418,1349655,3,83%,"[[""<span class=\""highlighted\"" data-timestamp=\""1541176084067\"" style=\""background-color: rgb(255, 255, 123);\"" data-highlighted=\""true\""></span>"","" Adults and elderly users of hearing aids suffer psychosocial reactions"",""1"",26,71],[""<span class=\""highlighted\"" data-timestamp=\""1541176092826\"" style=\""background-color: rgb(255, 255, 123);\"" data-highlighted=\""true\""></span>"",""OBJECTIVE. To develop and evaluate a web-based auditory self-training system for adult and elderly users of hearing aids. METHODS. Two modules were developed for the web system: an information module based on guidelines for using hearing aids; and an auditory training module presenting a sequence of training exercises for auditory abilities along the lines of the auditory skill steps within auditory processing. "",""3"",280,415]]",0,False,d7e2cb714d9a574a2e649a540489e21ed41fbf1e,EGY,yes,1,75.02600000000001,947,1896,good,1
2-s2.0-85033454755,Discontinued Information and Communication Technology Usage among Older Adults in Continuing Care Retirement Communities in the United States,"Background: Older adults are increasingly using information and communication technologies (ICTs). Recent studies show beneficial effects of using ICTs for older adults, particularly in terms of reducing loneliness and depression. However, little is known about the factors that may prevent discontinued ICT use in populations that may be at greater risk, such as those in continuing care retirement communities (CCRCs). Objectives: The purpose of this study is to examine a range of factors that may influence discontinued (1) ICT use, (2) searching for health information, and (3) searching for general information over time among CCRC residents. Methods: We use longitudinal data from a randomized controlled trial conducted with residents of 19 CCRCs. We use flexible parametric models to estimate the hazard ratio or hazard rate over 5 waves of data to determine what factors significantly predict discontinued (1) ICT use, (2) health information searching, and (3) general information searching. Results: The analysis reveals that independent living residents who took part in an 8-week ICT training intervention were less likely to stop using ICTs. Age and the number of instrumental activities of daily living (IADL) impairments significantly predicted an increased likelihood of stopping ICT use. When examining specific ICT-related activities, the analysis reveals that independent living residents who took part in the ICT training intervention were less likely to stop searching for health information and general information online. In addition, age and the number of IADL impairments were associated with increased likelihood of discontinued health information searches and discontinued general information searches. Conclusion: ICT training interventions may motivate residents of CCRCs to stay connected by increasing the ICT skill level and promoting confidence, thus decreasing the probability that they will discontinue using ICTs and searching for general information. However, the effects of ICT training on motivating continued ICT usage may be more pronounced among independent living residents. Limitations in the number of IADL impairments is a key factor leading to discontinued use of ICTs among CCRC residents, suggesting that designers of ICTs should be cognizant of the cognitive and physical limitations among this group. © 2017 S. Karger AG, Basel. Copyright: All rights reserved.",long,2412,353,1349655,3,83%,"[[""<span class=\""highlighted\"" data-timestamp=\""1541182280897\"" style=\""background-color: rgb(255, 255, 123);\"" data-highlighted=\""true\""></span>"",""he purpose of this study is to examine a range of factors that may influence discontinued (1) ICT use, (2) searching for health information, and (3) searching for general information over time among CCRC residents."",""1"",447,214]]",0,False,d7e2cb714d9a574a2e649a540489e21ed41fbf1e,EGY,yes,1,120.12799999999999,947,1896,good,1
2-s2.0-80054943781,"The sense of coherence (SOC) as an important determinant of life satisfaction, based on own research, and exemplified by the students of University of the Third Age (U3A)","The SOC is an important determinant of life satisfaction of elderly people. It determines the level of coping with various difficult situations, which accompany an old age stage. The aim of the study was to determine the connection between the SOC levels and life satisfaction among the U3A students. Another analyzed relationship was the SOC level against the background of socio-demographic factors. The study comprised 257 students of the U3A in Poland, located in the city of Bydgoszcz. The study group consisted of 237 women and 20 men, at the average age of 64.54 ± 6.01 years. The vast majority of the study group included individuals at the secondary education level, as well as married individuals. Just over half of the group claimed to be in good health, and have no afflictions. All of the respondents were fully mobile. The study was conducted with the diagnostic poll method, using the standardized questionnaires: The Scale SOC-29, WHOQOL-Bref, and the Geriatric Depression Scale (GDS-bref version). The average value of global SOC was 128.77; the standard deviation 21.04; discrepancy 153 (minimum 50 and maximum 203). The SOC indicated significant relationship with quality of life (QoL) in the mental domain, social relationships, and environmental domain; no significant correlation in the physical domain was observed. The QOL reached about 70% of maximum result value, showing equal levels in its specific areas. A moderately decreasing (r= -0.375, p< 0.01) relation η= 0.376, between global SOC values and depression occurrence, as well as its non-existence was shown in the study. Individual SOC components were also negatively correlated with depression. Another observation was weak correlation between the sense of coherence and the individuals' level of education. No statistically significant effect of age, gender and marital status on the SOC levels of U3A students was found. Higher parameters of SOC and level of education shape significantly higher effects of life satisfaction, and result in better adaptation to old age stage as a phase of multiple challenges, and increasing life difficulties. © 2011 Elsevier Ireland Ltd.",long,2158,336,1349655,1,base,,0,True,97252d47dfd0c5fc8745d9cf9825e5894fcf0be0,VNM,no,0,30.971999999999998,657,1349,,1
2-s2.0-84878728077,"Internet use among older adults: Association with health needs, psychological capital, and social capital","Background: Previous studies have identified socioeconomic status and health status as predictors of older adults' computer and Internet use, but researchers have not examined the relationships between older adults' health needs and psychological capital (emotional well-being and self-efficacy) and social capital (social integration/ties and support networks) to different types of Internet use. Objective: This study examined (1) whether older adults' health conditions and psychological and social capital differentiate Internet users from nonusers, and (2) whether the Internet users differed in their types of Internet use on the basis of their health conditions and psychological and social capital. Methods: Data for this study came from the National Health and Aging Trends Study, which is based on a nationally representative sample of US Medicare beneficiaries aged 65 years and older. The sample for this study were those who resided in the community in their own or others' homes (N=6680). Binary logistic regression analysis was used to compare health needs, psychological capital, and social capital among (1) any type of Internet users and nonusers, (2) Internet users who engaged in health-related tasks and Internet users who did not, (3) Internet users who engaged in shopping/banking tasks and Internet users who did not, and (4) Internet users only used the Internet for email/texting and all other Internet users. Results: Depressive and anxiety symptoms, measures of psychological capital, were negatively associated with Internet use among older adults (odds ratio [OR] 0.83, 95% CI 0.70-0.98, P=.03 and OR 0.79, 95% CI 0.65-0.97, P=.03, respectively), whereas most measures of social capital were positively associated with Internet use. Having more chronic medical conditions and engaging in formal volunteering increased the odds of Internet use for health-related tasks by 1.15 (95% CI 1.08-1.23, P<.001) and 1.28 (95% CI 1.05-1.57, P=.02), respectively, but anxiety symptoms decreased the odds (OR 0.74, 95% CI 0.55-0.99, P=.05). Religious service attendance was negatively associated with Internet use for shopping/banking activities (OR 0.75, 95% CI 0.62-0.91, P=.01). Anxiety symptoms increased the odds of using the Internet only for emails/texting (OR 1.75, 95% CI 1.12-2.75, P=.02), but formal volunteering decreased the odds (OR 0.63, 95% CI 0.43-0.92, P=.02). Other correlates of Internet use solely for emails/texting were older age (80-84 years and ≥85 years), a black or ""other"" racial/ethnic background, a high school education or less than high school, and lower income. Conclusions: The findings point to the importance of social capital in facilitating older adults' learning and adoption of Internet technology. Older adults who used the Internet for email/texting purposes only were the most socially and economically disadvantaged group of Internet users. Computer/Internet training for older adults and computer/Internet use for various purposes need to consider the significant role their social capital can play.",long,3062,449,1349655,1,base,,1,True,97252d47dfd0c5fc8745d9cf9825e5894fcf0be0,VNM,yes,1,16.595,657,1349,,1
2-s2.0-84929406561,The demand for ecotourism based on age group with the changes of social structure for age groups and the importance of tourism,"Purpose: The market for tourism by aging adults is increasing. In recent years, ecotourism experiences and activities have become a favored outdoor activity by aging adults. People from 55 to 74 years of age are a relatively more active group in activities that encourage social relationships than has been true in the past1. Nevertheless, as the physical and mental abilities of older adults decline with age, they may have greater difficulty in using technologically advanced products. Thus, this study focused on understanding the use of technological products in ecotourism by an older adult group. The fundamental purposes of the study are: (i) to analyze the proportion of older adults using technological products in ecotourism; and (ii) to explore the aging group's demands for technological products during their ecotourism activities. Method: Based on the above goals, this study is divided into two stages. In the first stage, 46 elderly people were randomly chosen from Taiwan's intermediate elevation 'Sun Link Sea Resort' and eastern Taiwan's special ecological 'Taitung Forest Park' as well as 'Jhihben National Forest Recreation Area' to participate in a voluntary questionnaire and in-depth interviews, which focused on mobile devices and analyzed the classification of common mobile devices. The study attempted to determine which digital mobile products aging adults preferred. In the second stage, results of the first stage will be analyzed, and four elderly persons and two experts were invited for a return visit to participate as part of a focus group that will receive monetary compensation. Service design theory was used to organize the results. Results & Discussion: The first stage of research results showed how many of the 46 aging adults carried different mobile technological products with them during ecotourism are as follows: 25%, 7%, 29% and 3% carried only a smart phone, more traditional cell phone, a digital camera, or only a tablet PC, respectively; moreover, about 6% took both smart phones and digital cameras and 3% took both smart phones and tablet PCs. The second stage research results showed that the reason older adults used technological products during ecotourism included: (i) Recording: The aging group took photos either in the form of single person or in groups to record the current situation in order to recall emotions. (ii) Safety: Devices were needed to deal with emergencies such as getting lost; (iii) Knowledge: The aging group would like to know the name, age, habit and habitat, daily life and related everyday knowledge of various species of flora and fauna; (iv) Convenience: The technological products are multifunctional and convenient for the aging group to take; (v) Sharing: Older adults wanted to share the experiences of ecotourism in order to make stronger emotional connections to the current group and also to upload information on social networks and to use overseas SNS to share their experiences. The results of this study provide information related to the goals of older ecotourists and can guide the development and design of technological products in a way that enhances their usability for older adults and encourages them to engage in future ecotourism.",long,3240,509,1349655,1,base,,0,True,97252d47dfd0c5fc8745d9cf9825e5894fcf0be0,VNM,yes,1,22.730999999999998,657,1349,,1
2-s2.0-84940639024,Long-term health outcomes and cost-effectiveness of a computer-tailored physical activity intervention among people aged over fifty: Modelling the results of a randomized controlled trial,"Background: Physical inactivity is a significant predictor of several chronic diseases, becoming more prevalent as people age. Since the aging population increases demands on healthcare budgets, effectively stimulating physical activity (PA) against acceptable costs is of major relevance. This study provides insight into long-term health outcomes and cost-effectiveness of a tailored PA intervention among adults aged over fifty. Methods: Intervention participants (N = 1729) received tailored advice three times within four months, targeting the psychosocial determinants of PA. The intervention was delivered in different conditions (i.e. print-delivered versus Web-based, and with or without additional information on local PA opportunities). In a clustered RCT, the effects of the different intervention conditions were compared to each other and to a control group. Effects on weekly Metabolic Equivalents (MET)-hours of PA obtained one year after the intervention started were extrapolated to long-term outcomes (5-year, 10-year and lifetime horizons) in terms of health effects and quality-adjusted life years (QALYs) and its effect on healthcare costs, using a computer simulation model. Combining the model outcomes with intervention cost estimates, this study provides insight into the long-term cost-effectiveness of the intervention. Incremental cost-effectiveness ratios (ICERs) were calculated. Results: For all extrapolated time horizons, the printed and the Web-based intervention resulted in decreased incidence numbers for diabetes, colon cancer, breast cancer, acute myocardial infarctions, and stroke and increased QALYs as a result of increased PA. Considering a societal Willingness-to-Pay of €20,000/QALY, on a lifetime horizon the printed (ICER = €7,500/QALY) as well as the Web-based interventions (ICER = €10,100/QALY) were cost-effective. On a 5-year time horizon, the Web-based intervention was preferred over the printed intervention. On a 10-year and lifetime horizon, the printed intervention was the preferred intervention condition, since the monetary savings of the Web-based intervention did no longer outweigh its lower effects. Adding environmental information resulted in a lower cost-effectiveness. Conclusion: A tailored PA intervention in a printed delivery mode, without environmental information, has the most potential for being cost-effective in adults aged over 50. ï¿½ 2014 Peels et al.",long,2435,335,1349655,1,base,,0,True,97252d47dfd0c5fc8745d9cf9825e5894fcf0be0,VNM,no,0,37.361,657,1349,,1
2-s2.0-84945962016,Smart remote control design for seniors,"Technology is present in almost all aspects of our modern lives, and technological advances have been more and more prevalent. One would expect this to facilitate everybody’s life, rendering common tasks more practical and easier to perform, but that is often not the case - at least not for the elderly. Older people have significant difficulties in using technological equipment due to the visual, physical, cognitive and hearing limitations associated with the natural aging process; these aspects must be taken into account if the intention is that of integrating technology in the lives of the elderly. In order to improve the quality of life of the elderly, as well as to prevent their social isolation, a mobile device application was developed to act as an intelligent remote control. This mobile application deals with data from two different platforms that were previously developed for improving the quality of life of the senior population: HbbTV and +Social. The features built into this virtual remote control include the integration with the +Social platform, as well as a speech recognition mechanism, and the possibility of making and receiving video calls with an integrated contacts list. A comprehensive study was carried out, focusing on recommendations and rules for graphical interfaces for the elderly, so as to allow equipping the application with adequate usability standards. The most relevant result was the definition of a list of guidelines used to steer the development of the interface. An investigation of mechanisms and technologies for enabling the implementation of the required functionalities was also carried out in order to define methodologies for freeing the user from the need of possessing any level of computer literacy. A series of usability tests was also performed to validate the viability of the remote control application. These tests allowed assessing the quality of the application, especially concerning the Graphical User Interface, as well as to receive feedback from potential end users. Based on the data collected during the test phase we conclude that this product is useful and that it responds to a current need. © Springer International Publishing Switzerland 2015.",long,2228,348,1349655,1,base,,1,True,97252d47dfd0c5fc8745d9cf9825e5894fcf0be0,VNM,yes,1,12.294,657,1349,,1
2-s2.0-84982883886,"Cognitive–behavioural therapy-based intervention to reduce fear of falling in older people: Therapy development and randomised controlled trial – the strategies for increasing independence, confidence and energy (STRIDE) study","Background Falls cause fear, anxiety and loss of confidence, resulting in activity avoidance, social isolation and increasing frailty. The umbrella term for these problems is ‘fear of falling’, seen in up to 85% of older adults who fall. Evidence of effectiveness of physical and psychological interventions is limited, with no previous studies examining the role of an individually delivered cognitive–behavioural therapy (CBT) approach. Objectives Primary objectiveTo develop and then determine the effectiveness of a new CBT intervention (CBTi) delivered by health-care assistants (HCAs) plus usual care compared with usual care alone in reducing fear of falling. Secondary objectivesTo measure the impact of the intervention on falls, injuries, functional abilities, anxiety/depression, quality of life, social participation and loneliness; investigate the acceptability of the intervention for patients, family members and professionals and factors that promote or inhibit its implementation; and measure the costs and benefits of the intervention.  Design Phase ICBTi development. Phase IIParallel-group patient randomised controlled trial (RCT) of the new CBTi plus usual care compared with usual care alone.  Setting Multidisciplinary falls services. Participants Consecutive community-dwelling older adults, both sexes, aged ≥ 60 years, with excessive or undue fear of falling per Falls Efficacy Scale–International (FES-I) score of > 23. Interventions Phase IDevelopment of the CBTi. The CBTi was developed following patient interviews and taught to HCAs to maximise the potential for uptake and generalisability to a UK NHS setting. Phase IIRCT. The CBTi was delivered by HCAs weekly for 8 weeks, with a 6-month booster session plus usual care.  Main outcome measures These were assessed at baseline, 8 weeks, 6 months and 12 months. Primary outcome measureFear of falling measured by change in FES-I scores at 12 months. Secondary outcome measures These comprised falls, injuries, anxiety/depression [Hospital Anxiety and Depression Scale (HADS)], quality of life, social participation, loneliness and measures of physical function. There were process and health-economic evaluations alongside the trial.  Results Four hundred and fifteen patients were recruited, with 210 patients randomised to CBTi group and 205 to the control group. There were significant reductions in mean FES-I [–4.02; 95% confidence interval (CI) –5.95 to –2.1], single-item numerical fear of falling scale (–1.42; 95% CI –1.87 to 1.07) and HADS (–1; 95% CI –1.6 to –0.3) scores at 12 months in the CBTi group compared with the usual care group. There were no differences in the other secondary outcome measures. Most patients found the CBTi acceptable. Factors affecting the delivery of the CBTi as part of routine practice were identified. There was no evidence that the intervention was cost-effective. Conclusions Our new CBTi delivered by HCAs significantly improved fear of falling and depression scores in older adults who were attending falls services. There was no impact on other measures. Further work Further work should focus on a joint CBTi and physical training approach to fear of falling, more rational targeting of CBTi, the possibility of mixed group and individual CBTi, and the cost-effectiveness of provision of CBTi by non-specialists. Trial registration Current Controlled Trials ISRCTN78396615. Funding This project was funded by the NIHR Health Technology Assessment programme and will be published in full in Health Technology Assessment; Vol. 20, No. 56. See the NIHR Journals Library website for further project information. © Queen’s Printer and Controller of HMSO 2016.",long,3687,540,1349655,1,base,,0,True,97252d47dfd0c5fc8745d9cf9825e5894fcf0be0,VNM,no,0,28.684,657,1349,,1
2-s2.0-84929417329,Creation of a 'Caricature Robot' for social inclusion of older adults,"Purpose: Communication and social participation for older adults has become an increasingly important need within an aging society. Telepresence Robots carry with them a set of technologies that provide a distinct advantage in helping older adults maintain social inclusion1. One challenging problem is how to include a robot in the homes of older adults and caregivers, while making it feel like a natural part of their daily life? This paper presents the development of WOBOT, which is a hybrid telepresence and companionship robot that offers interactive communication through video conferencing and tele-operated facial expressions, body motions, and built-in autonomous reactions. WOBOT is simple, non-humanoid robot that emphasizes 'fun' rather than 'functions', hoping to aid our elders in communication, leisure, and companionship. Method: WOBOT is our first design of a series of 'Caricature Robots', which are nonhumanoid robots that show humanoid motions in simplified or exaggerated ways. When stationary, WOBOT appears as a photo frame with two hands holding a tablet computer (Figure 1). With three degrees of freedom in motion, WOBOT's motion design is based on principles of cartoon character design2, used by animators to produce animated films. WOBOT brings some of the features of animated characters into real motions. Figure 2 shows the information structure of WOBOT. The remote user manipulates WOBOT through the user interface on a smart phone/tablet/PC to show cartoon-like facial expressions and body motions while video conferencing with the local user, the older adult staying with the robot in their home environment. By providing both verbal and nonverbal elements of interpersonal communication, the robot can better serve as the family members' or caregivers' avatar for expressing their care to the older adults at home. WOBOT is not only a communication gate, but also offers a set of autonomous reactions to interact with the older adults like a companion robot. WOBOT is in a ""Body and Brain"" system structure that enables it to be an open platform. New applications can be added by developing Apps on the tablet (brain), which transmits commands to the robotic platform through Bluetooth to perform requested motions. Result and Discussion: A lab-based evaluation, in which 16 older adults aged 52 to 80 interacted with a facilitator through WOBOT, showed positive results regarding seniors' acceptance of WOBOT. Older adults' levels of anxiety were low while interacting with WOBOT, based on their heart rate; also, the level of concentration while interacting with WOBOT was high, based on eye tracking records. With the aim of creating robots acceptable to seniors' for use in their homes, and following the Caricature Robot approach to expression and movement design, WOBOT Junior - a smaller version, to be controlled by a smart phone - is currently under development.",long,2910,450,1349655,2,base,,1,True,97252d47dfd0c5fc8745d9cf9825e5894fcf0be0,VNM,yes,1,20.796,657,1349,,1
2-s2.0-84865506640,The effects of CareTV on feelings of loneliness and safety in frail elderly,"Objective: With the increase in life expectancy and growth in the number of frail elderly, the demand for complex care will increase. In 2035, about 54% of the Dutch population will be over 65 years of age. Loneliness will be a problem in an estimated 30-40% of these elderly. Most elderly prefer care at home and in most cases this is less expensive than institutionalised care. Both client and care provider could benefit from systems using advanced technology to support people at home. CareTV is a technological solution, which allows users to interact with carers, family and friends from their home. In prior research users mentioned that CareTV expanded their social contacts, but it had not been measured if feelings of loneliness as a consequence have decreased. This paper reports on research whether CareTV is a valid instrument for elderly to engage in meaningful social contacts by a video connection to avoid loneliness. Main content of the paper: 130 clients of home care organisation Proteion Thuis participated in this study and were connected to CareTV. Participants included men and women with an average age of 73,8 years. 45 clients terminated their participation during the trial period and were excluded. The CareTV duplex video/voice network allowed clients to communicate 24 hours, 7 days a week with a nurse practitioner. Applications of CareTV are (1) Alarm Service (2) Care Service (3) Good morning/good evening service (4) Welfare and housing and (5) Family Contact. During the one year trial period, feelings of loneliness and safety have been measured using a questionnaire. Social and emotional feelings of loneliness were measured with the validated 11-item loneliness-scale from de Jong-Gierveld. Safety has been measured with a not-validated 9-item scale. In addition, clients' experiences were evaluated in open questions in the survey. Results: The results show that the average feeling of loneliness at group level significantly (p<0,001) decreased from 5,97 to 4,02 (sd 3,91) between start and end of the study on a scale from 0 till 11. Social loneliness (5-items) as well as emotional loneliness (6-items) showed significant decreases. To evaluate safety, no sum score could be calculated, but on item level: for 5 out of 9 items, most clients felt less safe after one year. For one item most clients had improved feelings of safety and for three items, most clients had an equal score. Conclusion: Feelings of loneliness significantly decreased within one year. As loneliness is a problem in an estimated 30-40% of the elderly, CareTV seems to be a suitable instrument for elderly, to live longer at home with less feelings of loneliness. Feelings of safety on item level did not seem to improve, this might be due to the fact that no validated scale was used. On the other hand, comments of individual clients with respect to safety were: 'CareTV makes me feel safe'. In future a study with a validated safety scale should be performed in order to clarify the effect of CareTV on feelings of safety. © 2011 The authors and IOS Press. All rights reserved.",long,3097,506,1349655,2,base,,1,False,97252d47dfd0c5fc8745d9cf9825e5894fcf0be0,VNM,yes,1,6.303999999999999,657,1349,,1
2-s2.0-84893864978,Combatting social isolation and cognitive decline: Play a physical or digital game?,"Two significant problems among the elderly community are those of social isolation and the cognitive decline that occurs as we age. These problems can be readily compounded (for example, reduced levels of attention are associated with an increased risk of falling). Keeping active is commonly advised to reduce these problems - many senior groups exist that meet regularly and engage in activities that encourage social interaction. However, mobility and other problems mean that elderly people may not be able to attend such groups very often, if at all. To address this problem, we set out to create an experience that confers the same benefits (increasing social connectedness and inhibiting cognitive decline) without users having to leave their homes. Our user group selected one of the games they play together, Memory, a game that requires players to closely attend to their experience. We designed and developed a digital multiplayer version of Memory for browser and tablet targeted at elderly users. The game is integrated into a custom social network, and enables users to talk and play without having to be in the same physical space. It also incorporates user-generated content from the social network. A pilot study has been carried out with two user groups across two European countries. It investigates whether the experience of playing a physical game between players in present the same physical space differs significantly from playing in different locations using the digital version of the game. In order to uncover differences, the study compared how intrinsically motivating each experience is. In the study, which uses within-subjects design, the users played Memory with real cards together in the physical space and afterwards completed the Intrinsic Motivation Inventory (IMI). The users also played the digital version of the game via the social network, this time where users are in different locations using a PC, Smart TV, or Tablet, and communicate using VOIP, and afterwards completed the IMI. The data collected was analysed and used to inform semi-structured interviews. This paper presents findings from the pilot study, and from these findings outlines the main study and future work in investigating and improving the game's benefits.",long,2272,356,1349655,2,base,,1,False,97252d47dfd0c5fc8745d9cf9825e5894fcf0be0,VNM,yes,1,14.727,657,1349,,1
